year,zip,price ($),cumulative increase,num_colleges
200712,02111,592400.0,2.8035967818267866,2
200801,02111,591100.0,2.797444391859915,2
200802,02111,591300.0,2.7983909133932796,2
200803,02111,593400.0,2.8083293894936108,2
200804,02111,595700.0,2.819214387127307,2
200805,02111,596500.0,2.8230004732607665,2
200806,02111,595000.0,2.81590156176053,2
200807,02111,592200.0,2.802650260293422,2
200808,02111,589200.0,2.7884524372929484,2
200809,02111,587100.0,2.7785139611926173,2
200810,02111,586100.0,2.7737813535257927,2
200811,02111,585100.0,2.769048745858968,2
200812,02111,583900.0,2.763369616658779,2
200901,02111,583200.0,2.7600567912920018,2
200902,02111,582300.0,2.75579744439186,2
200903,02111,580900.0,2.7491717936583058,2
200904,02111,578600.0,2.73828679602461,2
200905,02111,575200.0,2.7221959299574063,2
200906,02111,572600.0,2.709891150023663,2
200907,02111,573700.0,2.71509701845717,2
200908,02111,577800.0,2.73450070989115,2
200909,02111,582700.0,2.7576904874585897,2
200910,02111,587600.0,2.7808802650260294,2
200911,02111,590900.0,2.79649787032655,2
200912,02111,592200.0,2.802650260293422,2
201001,02111,593300.0,2.8078561287269284,2
201002,02111,594500.0,2.813535257927118,2
201003,02111,592400.0,2.8035967818267866,2
201004,02111,588900.0,2.787032654992901,2
201005,02111,587900.0,2.7823000473260766,2
201006,02111,590200.0,2.793185044959773,2
201007,02111,592900.0,2.8059630856601987,2
201008,02111,598000.0,2.830099384761003,2
201009,02111,601200.0,2.8452437292948414,2
201010,02111,599800.0,2.838618078561287,2
201011,02111,597500.0,2.827733080927591,2
201012,02111,597600.0,2.8282063416942735,2
201101,02111,596500.0,2.8230004732607665,2
201102,02111,595300.0,2.8173213440605775,2
201103,02111,596300.0,2.8220539517274017,2
201104,02111,597800.0,2.8291528632276384,2
201105,02111,597800.0,2.8291528632276384,2
201106,02111,597700.0,2.828679602460956,2
201107,02111,598200.0,2.831045906294368,2
201108,02111,597700.0,2.828679602460956,2
201109,02111,595300.0,2.8173213440605775,2
201110,02111,595400.0,2.81779460482726,2
201111,02111,597800.0,2.8291528632276384,2
201112,02111,600700.0,2.8428774254614293,2
201201,02111,602800.0,2.8528159015617605,2
201202,02111,604000.0,2.85849503076195,2
201203,02111,606300.0,2.869380028395646,2
201204,02111,610800.0,2.890676762896356,2
201205,02111,616800.0,2.9190724088973026,2
201206,02111,623800.0,2.9522006625650734,2
201207,02111,630400.0,2.9834358731661146,2
201208,02111,632500.0,2.9933743492664457,2
201209,02111,633500.0,2.9981069569332703,2
201210,02111,635700.0,3.008518693800284,2
201211,02111,639000.0,3.0241362991008045,2
201212,02111,641000.0,3.0336015144344533,2
201301,02111,643200.0,3.0440132513014673,2
201302,02111,646400.0,3.0591575958353054,2
201303,02111,650500.0,3.0785612872692854,2
201304,02111,655000.0,3.0998580217699954,2
201305,02111,660300.0,3.1249408424041647,2
201306,02111,664100.0,3.1429247515380974,2
201307,02111,667000.0,3.1566493137718883,2
201308,02111,671700.0,3.178892569805963,2
201309,02111,677700.0,3.20728821580691,2
201310,02111,681200.0,3.2238523426407952,2
201311,02111,681600.0,3.225745385707525,2
201312,02111,682200.0,3.2285849503076194,2
201401,02111,686800.0,3.250354945575012,2
201402,02111,693600.0,3.282536677709418,2
201403,02111,699600.0,3.3109323237103645,2
201404,02111,705000.0,3.3364884051112162,2
201405,02111,711700.0,3.36819687647894,2
201406,02111,717200.0,3.394226218646474,2
201407,02111,719200.0,3.403691433980123,2
201408,02111,722000.0,3.4169427354472313,2
201409,02111,729600.0,3.452910553715097,2
201410,02111,739700.0,3.5007098911500236,2
201411,02111,752200.0,3.559867486985329,2
201412,02111,764800.0,3.6194983435873165,2
201501,02111,773100.0,3.658778987221959,2
201502,02111,777800.0,3.681022243256034,2
201503,02111,783400.0,3.707524846190251,2
201504,02111,795300.0,3.7638428774254615,2
201505,02111,811400.0,3.840037860861335,2
201506,02111,826000.0,3.909133932796971,2
201507,02111,837500.0,3.963558920965452,2
201508,02111,846500.0,4.006152389966871,2
201509,02111,853400.0,4.03880738286796,2
201510,02111,860800.0,4.073828679602461,2
201511,02111,867900.0,4.1074301940369145,2
201512,02111,875200.0,4.1419782300047325,2
201601,02111,880200.0,4.165641268338855,2
201602,02111,886200.0,4.194036914339801,2
201603,02111,894900.0,4.235210601041174,2
201604,02111,901800.0,4.267865593942262,2
201605,02111,902100.0,4.269285376242309,2
201606,02111,901700.0,4.26739233317558,2
201607,02111,901400.0,4.265972550875532,2
201608,02111,900800.0,4.263132986275438,2
201609,02111,899500.0,4.256980596308566,2
201610,02111,899800.0,4.258400378608614,2
201611,02111,903900.0,4.277804070042594,2
201612,02111,911200.0,4.312352106010412,2
199604,02113,120400.0,1.0,1
199605,02113,120800.0,1.0033222591362125,1
199606,02113,121300.0,1.0074750830564785,1
199607,02113,121900.0,1.0124584717607974,1
199608,02113,122400.0,1.0166112956810631,1
199609,02113,123000.0,1.021594684385382,1
199610,02113,123600.0,1.026578073089701,1
199611,02113,124300.0,1.032392026578073,1
199612,02113,125100.0,1.0390365448504983,1
199701,02113,126200.0,1.048172757475083,1
199702,02113,127200.0,1.0564784053156147,1
199703,02113,128200.0,1.064784053156146,1
199704,02113,129200.0,1.0730897009966778,1
199705,02113,130400.0,1.0830564784053156,1
199706,02113,131700.0,1.0938538205980066,1
199707,02113,133000.0,1.1046511627906976,1
199708,02113,134400.0,1.1162790697674418,1
199709,02113,135800.0,1.127906976744186,1
199710,02113,137200.0,1.1395348837209303,1
199711,02113,138800.0,1.1528239202657806,1
199712,02113,140500.0,1.1669435215946844,1
199801,02113,142400.0,1.1827242524916943,1
199802,02113,144200.0,1.197674418604651,1
199803,02113,146000.0,1.212624584717608,1
199804,02113,147900.0,1.228405315614618,1
199805,02113,149900.0,1.245016611295681,1
199806,02113,152000.0,1.2624584717607974,1
199807,02113,154300.0,1.2815614617940199,1
199808,02113,156600.0,1.3006644518272426,1
199809,02113,159100.0,1.3214285714285714,1
199810,02113,161700.0,1.3430232558139534,1
199811,02113,164400.0,1.3654485049833887,1
199812,02113,167400.0,1.3903654485049834,1
199901,02113,170600.0,1.4169435215946844,1
199902,02113,173900.0,1.4443521594684385,1
199903,02113,177200.0,1.4717607973421927,1
199904,02113,180700.0,1.5008305647840532,1
199905,02113,184300.0,1.5307308970099667,1
199906,02113,188100.0,1.5622923588039868,1
199907,02113,192000.0,1.5946843853820598,1
199908,02113,195900.0,1.6270764119601329,1
199909,02113,199900.0,1.660299003322259,1
199910,02113,203900.0,1.6935215946843853,1
199911,02113,207900.0,1.7267441860465116,1
199912,02113,212000.0,1.760797342192691,1
200001,02113,216200.0,1.7956810631229236,1
200002,02113,220300.0,1.829734219269103,1
200003,02113,224200.0,1.8621262458471761,1
200004,02113,228100.0,1.8945182724252492,1
200005,02113,232000.0,1.9269102990033222,1
200006,02113,235900.0,1.9593023255813953,1
200007,02113,239700.0,1.9908637873754154,1
200008,02113,243400.0,2.021594684385382,1
200009,02113,247000.0,2.0514950166112955,1
200010,02113,250500.0,2.080564784053156,1
200011,02113,253900.0,2.1088039867109636,1
200012,02113,257400.0,2.137873754152824,1
200101,02113,260700.0,2.1652823920265782,1
200102,02113,263700.0,2.1901993355481726,1
200103,02113,266700.0,2.2151162790697674,1
200104,02113,269800.0,2.240863787375415,1
200105,02113,272800.0,2.26578073089701,1
200106,02113,275700.0,2.2898671096345513,1
200107,02113,278600.0,2.313953488372093,1
200108,02113,281300.0,2.336378737541528,1
200109,02113,283900.0,2.35797342192691,1
200110,02113,286400.0,2.3787375415282392,1
200111,02113,289000.0,2.4003322259136213,1
200112,02113,291300.0,2.419435215946844,1
200201,02113,293500.0,2.4377076411960132,1
200202,02113,295700.0,2.4559800664451825,1
200203,02113,298000.0,2.475083056478405,1
200204,02113,300300.0,2.494186046511628,1
200205,02113,302700.0,2.5141196013289036,1
200206,02113,305200.0,2.5348837209302326,1
200207,02113,307700.0,2.5556478405315612,1
200208,02113,310200.0,2.5764119601328903,1
200209,02113,312600.0,2.596345514950166,1
200210,02113,315000.0,2.616279069767442,1
200211,02113,317500.0,2.6370431893687707,1
200212,02113,320400.0,2.661129568106312,1
200301,02113,323700.0,2.6885382059800667,1
200302,02113,326400.0,2.7109634551495017,1
200303,02113,328100.0,2.725083056478405,1
200304,02113,328800.0,2.7308970099667773,1
200305,02113,328500.0,2.728405315614618,1
200306,02113,327700.0,2.721760797342193,1
200307,02113,326700.0,2.713455149501661,1
200308,02113,326000.0,2.707641196013289,1
200309,02113,326000.0,2.707641196013289,1
200310,02113,326500.0,2.7117940199335546,1
200311,02113,327100.0,2.7167774086378738,1
200312,02113,327500.0,2.7200996677740865,1
200401,02113,328000.0,2.7242524916943522,1
200402,02113,328800.0,2.7308970099667773,1
200403,02113,330200.0,2.7425249169435215,1
200404,02113,332400.0,2.7607973421926912,1
200405,02113,335600.0,2.787375415282392,1
200406,02113,339600.0,2.820598006644518,1
200407,02113,343900.0,2.856312292358804,1
200408,02113,347800.0,2.888704318936877,1
200409,02113,351400.0,2.9186046511627906,1
200410,02113,354700.0,2.9460132890365447,1
200411,02113,357700.0,2.9709302325581395,1
200412,02113,360600.0,2.995016611295681,1
200501,02113,363400.0,3.0182724252491693,1
200502,02113,366300.0,3.042358803986711,1
200503,02113,369200.0,3.0664451827242525,1
200504,02113,372100.0,3.090531561461794,1
200505,02113,374400.0,3.1096345514950166,1
200506,02113,376300.0,3.1254152823920265,1
200507,02113,377500.0,3.1353820598006643,1
200508,02113,378100.0,3.1403654485049834,1
200509,02113,378300.0,3.14202657807309,1
200510,02113,378200.0,3.1411960132890364,1
200511,02113,378100.0,3.1403654485049834,1
200512,02113,378100.0,3.1403654485049834,1
200601,02113,377900.0,3.138704318936877,1
200602,02113,376900.0,3.1303986710963456,1
200603,02113,374700.0,3.112126245847176,1
200604,02113,371200.0,3.083056478405316,1
200605,02113,366700.0,3.0456810631229234,1
200606,02113,361700.0,3.0041528239202657,1
200607,02113,356700.0,2.962624584717608,1
200608,02113,352400.0,2.9269102990033224,1
200609,02113,349400.0,2.9019933554817277,1
200610,02113,347600.0,2.8870431893687707,1
200611,02113,346900.0,2.8812292358803986,1
200612,02113,347100.0,2.882890365448505,1
200701,02113,348200.0,2.89202657807309,1
200702,02113,350400.0,2.910299003322259,1
200703,02113,353800.0,2.9385382059800667,1
200704,02113,358700.0,2.979235880398671,1
200705,02113,364500.0,3.027408637873754,1
200706,02113,370400.0,3.0764119601328903,1
200707,02113,375600.0,3.1196013289036544,1
200708,02113,379500.0,3.1519933554817277,1
200709,02113,381900.0,3.1719269102990033,1
200710,02113,382800.0,3.179401993355482,1
200711,02113,382500.0,3.1769102990033224,1
200712,02113,381400.0,3.1677740863787376,1
200801,02113,380100.0,3.1569767441860463,1
200802,02113,378700.0,3.145348837209302,1
200803,02113,377100.0,3.132059800664452,1
200804,02113,375300.0,3.117109634551495,1
200805,02113,372800.0,3.096345514950166,1
200806,02113,369300.0,3.0672757475083055,1
200807,02113,365600.0,3.036544850498339,1
200808,02113,363100.0,3.01578073089701,1
200809,02113,361400.0,3.0016611295681064,1
200810,02113,360100.0,2.990863787375415,1
200811,02113,359000.0,2.9817275747508307,1
200812,02113,358300.0,2.9759136212624586,1
200901,02113,357900.0,2.972591362126246,1
200902,02113,357300.0,2.9676079734219267,1
200903,02113,355900.0,2.9559800664451825,1
200904,02113,354000.0,2.9401993355481726,1
200905,02113,351600.0,2.920265780730897,1
200906,02113,350000.0,2.9069767441860463,1
200907,02113,350900.0,2.914451827242525,1
200908,02113,353600.0,2.9368770764119603,1
200909,02113,355800.0,2.9551495016611296,1
200910,02113,356800.0,2.963455149501661,1
200911,02113,357000.0,2.9651162790697674,1
200912,02113,356100.0,2.957641196013289,1
201001,02113,355600.0,2.953488372093023,1
201002,02113,356700.0,2.962624584717608,1
201003,02113,356600.0,2.9617940199335546,1
201004,02113,354200.0,2.941860465116279,1
201005,02113,352600.0,2.9285714285714284,1
201006,02113,353100.0,2.9327242524916945,1
201007,02113,353900.0,2.9393687707641196,1
201008,02113,354300.0,2.9426910299003324,1
201009,02113,354300.0,2.9426910299003324,1
201010,02113,354500.0,2.9443521594684388,1
201011,02113,354600.0,2.9451827242524917,1
201012,02113,354600.0,2.9451827242524917,1
201101,02113,352700.0,2.929401993355482,1
201102,02113,349800.0,2.9053156146179404,1
201103,02113,348400.0,2.893687707641196,1
201104,02113,350600.0,2.9119601328903655,1
201105,02113,353500.0,2.936046511627907,1
201106,02113,354800.0,2.946843853820598,1
201107,02113,355200.0,2.9501661129568104,1
201108,02113,355400.0,2.951827242524917,1
201109,02113,354800.0,2.946843853820598,1
201110,02113,354400.0,2.9435215946843853,1
201111,02113,354700.0,2.9460132890365447,1
201112,02113,355800.0,2.9551495016611296,1
201201,02113,357000.0,2.9651162790697674,1
201202,02113,357700.0,2.9709302325581395,1
201203,02113,359500.0,2.9858803986710964,1
201204,02113,361300.0,3.000830564784053,1
201205,02113,362100.0,3.0074750830564785,1
201206,02113,362900.0,3.0141196013289036,1
201207,02113,364000.0,3.0232558139534884,1
201208,02113,365100.0,3.0323920265780733,1
201209,02113,368600.0,3.0614617940199333,1
201210,02113,372600.0,3.0946843853820596,1
201211,02113,376600.0,3.127906976744186,1
201212,02113,380700.0,3.1619601328903655,1
201301,02113,384500.0,3.1935215946843853,1
201302,02113,387700.0,3.2200996677740865,1
201303,02113,391800.0,3.2541528239202657,1
201304,02113,397100.0,3.298172757475083,1
201305,02113,403100.0,3.3480066445182723,1
201306,02113,408500.0,3.392857142857143,1
201307,02113,414100.0,3.4393687707641196,1
201308,02113,418900.0,3.479235880398671,1
201309,02113,422700.0,3.5107973421926912,1
201310,02113,426500.0,3.542358803986711,1
201311,02113,429700.0,3.568936877076412,1
201312,02113,431000.0,3.579734219269103,1
201401,02113,432700.0,3.5938538205980066,1
201402,02113,435900.0,3.620431893687708,1
201403,02113,438900.0,3.645348837209302,1
201404,02113,441200.0,3.664451827242525,1
201405,02113,444700.0,3.6935215946843853,1
201406,02113,449600.0,3.73421926910299,1
201407,02113,452600.0,3.759136212624585,1
201408,02113,454700.0,3.776578073089701,1
201409,02113,457800.0,3.802325581395349,1
201410,02113,461300.0,3.8313953488372094,1
201411,02113,463700.0,3.851328903654485,1
201412,02113,467600.0,3.883720930232558,1
201501,02113,473000.0,3.9285714285714284,1
201502,02113,478700.0,3.9759136212624586,1
201503,02113,482100.0,4.004152823920266,1
201504,02113,484200.0,4.0215946843853825,1
201505,02113,487100.0,4.045681063122924,1
201506,02113,490200.0,4.071428571428571,1
201507,02113,492300.0,4.088870431893688,1
201508,02113,493400.0,4.098006644518272,1
201509,02113,493500.0,4.098837209302325,1
201510,02113,494900.0,4.1104651162790695,1
201511,02113,498400.0,4.1395348837209305,1
201512,02113,501200.0,4.162790697674419,1
201601,02113,502000.0,4.1694352159468435,1
201602,02113,505200.0,4.196013289036545,1
201603,02113,509700.0,4.233388704318937,1
201604,02113,511800.0,4.250830564784053,1
201605,02113,511300.0,4.246677740863787,1
201606,02113,512000.0,4.25249169435216,1
201607,02113,512600.0,4.2574750830564785,1
201608,02113,513200.0,4.262458471760797,1
201609,02113,514100.0,4.269933554817276,1
201610,02113,515800.0,4.28405315614618,1
201611,02113,519600.0,4.3156146179401995,1
201612,02113,525700.0,4.366279069767442,1
199604,02114,130100.0,1.0,2
199605,02114,131300.0,1.0092236740968485,2
199606,02114,132500.0,1.018447348193697,2
199607,02114,133800.0,1.0284396617986165,2
199608,02114,135100.0,1.0384319754035358,2
199609,02114,136500.0,1.0491929285165258,2
199610,02114,137900.0,1.0599538816295158,2
199611,02114,139400.0,1.0714834742505766,2
199612,02114,141200.0,1.0853189853958494,2
199701,02114,143200.0,1.1006917755572636,2
199702,02114,144900.0,1.1137586471944658,2
199703,02114,146400.0,1.1252882398155266,2
199704,02114,148000.0,1.137586471944658,2
199705,02114,149600.0,1.1498847040737894,2
199706,02114,151100.0,1.1614142966948502,2
199707,02114,152700.0,1.1737125288239816,2
199708,02114,154300.0,1.186010760953113,2
199709,02114,155900.0,1.1983089930822444,2
199710,02114,157600.0,1.2113758647194466,2
199711,02114,159400.0,1.2252113758647194,2
199712,02114,161400.0,1.2405841660261336,2
199801,02114,163600.0,1.2574942352036895,2
199802,02114,165700.0,1.2736356648731746,2
199803,02114,167500.0,1.2874711760184474,2
199804,02114,169400.0,1.3020753266717908,2
199805,02114,171300.0,1.3166794773251345,2
199806,02114,173200.0,1.331283627978478,2
199807,02114,175300.0,1.3474250576479632,2
199808,02114,177500.0,1.3643351268255188,2
199809,02114,179700.0,1.3812451960030745,2
199810,02114,182200.0,1.4004611837048424,2
199811,02114,184900.0,1.4212144504227517,2
199812,02114,188100.0,1.4458109146810145,2
199901,02114,191700.0,1.4734819369715604,2
199902,02114,195200.0,1.5003843197540354,2
199903,02114,198700.0,1.5272867025365104,2
199904,02114,202600.0,1.5572636433512683,2
199905,02114,206800.0,1.5895465026902382,2
199906,02114,211200.0,1.6233666410453498,2
199907,02114,216000.0,1.660261337432744,2
199908,02114,221100.0,1.6994619523443506,2
199909,02114,226400.0,1.7401998462720984,2
199910,02114,232000.0,1.7832436587240583,2
199911,02114,237700.0,1.8270561106840892,2
199912,02114,244000.0,1.8754803996925442,2
200001,02114,250400.0,1.92467332820907,2
200002,02114,256500.0,1.9715603382013835,2
200003,02114,262400.0,2.016910069177556,2
200004,02114,268200.0,2.0614911606456574,2
200005,02114,273800.0,2.1045349730976173,2
200006,02114,279400.0,2.147578785549577,2
200007,02114,285000.0,2.1906225980015375,2
200008,02114,290500.0,2.2328977709454265,2
200009,02114,295900.0,2.274404304381245,2
200010,02114,301200.0,2.315142198308993,2
200011,02114,306400.0,2.35511145272867,2
200012,02114,311600.0,2.3950807071483475,2
200101,02114,316600.0,2.4335126825518834,2
200102,02114,321000.0,2.4673328209069947,2
200103,02114,325000.0,2.498078401229823,2
200104,02114,328400.0,2.5242121445042276,2
200105,02114,331300.0,2.5465026902382784,2
200106,02114,333900.0,2.5664873174481166,2
200107,02114,336100.0,2.5833973866256725,2
200108,02114,338000.0,2.598001537279016,2
200109,02114,339800.0,2.611837048424289,2
200110,02114,341400.0,2.6241352805534204,2
200111,02114,342900.0,2.635664873174481,2
200112,02114,344300.0,2.646425826287471,2
200201,02114,345600.0,2.6564181398923905,2
200202,02114,346800.0,2.665641813989239,2
200203,02114,347700.0,2.6725595695618756,2
200204,02114,348200.0,2.6764027671022292,2
200205,02114,348400.0,2.6779400461183704,2
200206,02114,348500.0,2.6787086856264413,2
200207,02114,348700.0,2.6802459646425825,2
200208,02114,348800.0,2.6810146041506533,2
200209,02114,349100.0,2.6833205226748653,2
200210,02114,349600.0,2.687163720215219,2
200211,02114,349800.0,2.6887009992313606,2
200212,02114,350100.0,2.6910069177555727,2
200301,02114,350900.0,2.6971560338201384,2
200302,02114,351900.0,2.7048424289008457,2
200303,02114,352400.0,2.708685626441199,2
200304,02114,351800.0,2.704073789392775,2
200305,02114,350200.0,2.6917755572636435,2
200306,02114,348100.0,2.6756341275941584,2
200307,02114,346000.0,2.6594926979246734,2
200308,02114,344100.0,2.64488854727133,2
200309,02114,342600.0,2.633358954650269,2
200310,02114,341500.0,2.624903920061491,2
200311,02114,341000.0,2.6210607225211375,2
200312,02114,341300.0,2.6233666410453496,2
200401,02114,342700.0,2.6341275941583397,2
200402,02114,346000.0,2.6594926979246734,2
200403,02114,352300.0,2.7079169869331285,2
200404,02114,361800.0,2.780937740199846,2
200405,02114,373000.0,2.8670253651037663,2
200406,02114,383700.0,2.949269792467333,2
200407,02114,392900.0,3.0199846272098387,2
200408,02114,400600.0,3.0791698693312837,2
200409,02114,407400.0,3.131437355880092,2
200410,02114,413500.0,3.1783243658724056,2
200411,02114,419100.0,3.221368178324366,2
200412,02114,424200.0,3.260568793235972,2
200501,02114,428800.0,3.295926210607225,2
200502,02114,432900.0,3.3274404304381244,2
200503,02114,436100.0,3.352036894696387,2
200504,02114,438500.0,3.3704842428900847,2
200505,02114,441000.0,3.389700230591852,2
200506,02114,444200.0,3.4142966948501154,2
200507,02114,448200.0,3.445042275172944,2
200508,02114,452200.0,3.4757878554957724,2
200509,02114,455200.0,3.498847040737894,2
200510,02114,456800.0,3.5111452728670254,2
200511,02114,457100.0,3.5134511913912374,2
200512,02114,455300.0,3.499615680245965,2
200601,02114,451100.0,3.4673328209069947,2
200602,02114,443800.0,3.4112221368178326,2
200603,02114,431100.0,3.313604919292852,2
200604,02114,414500.0,3.186010760953113,2
200605,02114,399400.0,3.069946195234435,2
200606,02114,389300.0,2.9923136049192927,2
200607,02114,384500.0,2.9554189085318985,2
200608,02114,383700.0,2.949269792467333,2
200609,02114,384400.0,2.9546502690238277,2
200610,02114,385500.0,2.963105303612606,2
200611,02114,386700.0,2.9723289777094544,2
200612,02114,387800.0,2.980784012298232,2
200701,02114,389800.0,2.9961568024596463,2
200702,02114,392900.0,3.0199846272098387,2
200703,02114,394000.0,3.0284396617986165,2
200704,02114,391700.0,3.01076095311299,2
200705,02114,388100.0,2.983089930822444,2
200706,02114,385500.0,2.963105303612606,2
200707,02114,384500.0,2.9554189085318985,2
200708,02114,385600.0,2.963873943120676,2
200709,02114,387000.0,2.9746348962336664,2
200710,02114,387800.0,2.980784012298232,2
200711,02114,387900.0,2.981552651806303,2
200712,02114,386900.0,2.9738662567255956,2
200801,02114,387200.0,2.976172175249808,2
200802,02114,391400.0,3.0084550345887777,2
200803,02114,398300.0,3.0614911606456574,2
200804,02114,408300.0,3.1383551114527286,2
200805,02114,421300.0,3.2382782475019214,2
200806,02114,433800.0,3.334358186010761,2
200807,02114,439900.0,3.3812451960030745,2
200808,02114,440500.0,3.385857033051499,2
200809,02114,438700.0,3.372021521906226,2
200810,02114,437200.0,3.3604919292851654,2
200811,02114,435300.0,3.3458877786318215,2
200812,02114,432100.0,3.3212913143735587,2
200901,02114,429700.0,3.3028439661798616,2
200902,02114,428700.0,3.2951575710991543,2
200903,02114,424300.0,3.261337432744043,2
200904,02114,416100.0,3.1983089930822444,2
200905,02114,409100.0,3.1445042275172943,2
200906,02114,401900.0,3.089162182936203,2
200907,02114,390600.0,3.002305918524212,2
200908,02114,378500.0,2.9093005380476558,2
200909,02114,369300.0,2.83858570330515,2
200910,02114,363900.0,2.797079169869331,2
200911,02114,360900.0,2.77401998462721,2
200912,02114,366900.0,2.8201383551114527,2
201001,02114,373100.0,2.867794004611837,2
201002,02114,368700.0,2.8339738662567258,2
201003,02114,372800.0,2.865488086087625,2
201004,02114,390100.0,2.9984627209838584,2
201005,02114,401300.0,3.0845503458877785,2
201006,02114,406000.0,3.1206764027671023,2
201007,02114,415000.0,3.1898539584934666,2
201008,02114,420800.0,3.234435049961568,2
201009,02114,424000.0,3.259031514219831,2
201010,02114,425900.0,3.2736356648731744,2
201011,02114,427600.0,3.2867025365103766,2
201012,02114,426200.0,3.275941583397387,2
201101,02114,422300.0,3.2459646425826287,2
201102,02114,420500.0,3.2321291314373557,2
201103,02114,419100.0,3.221368178324366,2
201104,02114,415600.0,3.1944657955418907,2
201105,02114,413000.0,3.1744811683320524,2
201106,02114,413400.0,3.1775557263643353,2
201107,02114,416900.0,3.20445810914681,2
201108,02114,422400.0,3.2467332820906996,2
201109,02114,424500.0,3.2628747117601846,2
201110,02114,422200.0,3.245196003074558,2
201111,02114,420400.0,3.2313604919292853,2
201112,02114,420100.0,3.229054573405073,2
201201,02114,418900.0,3.2198308993082243,2
201202,02114,419400.0,3.223674096848578,2
201203,02114,421800.0,3.242121445042275,2
201204,02114,424800.0,3.2651806302843966,2
201205,02114,428400.0,3.2928516525749423,2
201206,02114,434500.0,3.339738662567256,2
201207,02114,442900.0,3.404304381245196,2
201208,02114,453700.0,3.4873174481168334,2
201209,02114,462100.0,3.5518831667947732,2
201210,02114,465700.0,3.579554189085319,2
201211,02114,466600.0,3.5864719446579554,2
201212,02114,468400.0,3.6003074558032284,2
201301,02114,471600.0,3.624903920061491,2
201302,02114,477400.0,3.6694850115295927,2
201303,02114,482100.0,3.705611068408916,2
201304,02114,484300.0,3.722521137586472,2
201305,02114,490200.0,3.7678708685626443,2
201306,02114,480700.0,3.6948501152959263,2
201307,02114,452100.0,3.4750192159877016,2
201308,02114,434100.0,3.336664104534973,2
201309,02114,436700.0,3.3566487317448117,2
201310,02114,439600.0,3.3789392774788625,2
201311,02114,439600.0,3.3789392774788625,2
201312,02114,439500.0,3.3781706379707916,2
201401,02114,441000.0,3.389700230591852,2
201402,02114,444500.0,3.4166026133743275,2
201403,02114,446100.0,3.428900845503459,2
201404,02114,445800.0,3.426594926979247,2
201405,02114,446500.0,3.4319754035357417,2
201406,02114,457100.0,3.5134511913912374,2
201407,02114,478700.0,3.679477325134512,2
201408,02114,488100.0,3.7517294388931592,2
201409,02114,487600.0,3.7478862413528056,2
201410,02114,506000.0,3.889315910837817,2
201411,02114,531500.0,4.085318985395849,2
201412,02114,540000.0,4.15065334358186,2
201501,02114,545500.0,4.1929285165257495,2
201502,02114,554200.0,4.259800153727902,2
201503,02114,558100.0,4.28977709454266,2
201504,02114,557200.0,4.282859338970023,2
201505,02114,555300.0,4.2682551883166795,2
201506,02114,558000.0,4.289008455034589,2
201507,02114,566000.0,4.350499615680246,2
201508,02114,578700.0,4.448116833205226,2
201509,02114,590300.0,4.537279016141429,2
201510,02114,597400.0,4.59185242121445,2
201511,02114,603000.0,4.63489623366641,2
201512,02114,611700.0,4.701767870868562,2
201601,02114,618800.0,4.756341275941583,2
201602,02114,624900.0,4.803228285933897,2
201603,02114,629800.0,4.840891621829362,2
201604,02114,632500.0,4.861644888547271,2
201605,02114,633400.0,4.8685626441199075,2
201606,02114,635900.0,4.887778631821676,2
201607,02114,640800.0,4.92544196771714,2
201608,02114,648000.0,4.9807840122982325,2
201609,02114,653600.0,5.023827824750192,2
201610,02114,655600.0,5.039200614911606,2
201611,02114,657500.0,5.05380476556495,2
201612,02114,664900.0,5.1106840891621825,2
199604,02115,130700.0,1.0,11
199605,02115,132000.0,1.009946442234124,11
199606,02115,133400.0,1.0206579954093344,11
199607,02115,134800.0,1.0313695485845447,11
199608,02115,136200.0,1.042081101759755,11
199609,02115,137500.0,1.052027543993879,11
199610,02115,138900.0,1.0627390971690895,11
199611,02115,140300.0,1.0734506503443,11
199612,02115,141900.0,1.0856924254016833,11
199701,02115,143600.0,1.098699311400153,11
199702,02115,145100.0,1.11017597551645,11
199703,02115,146300.0,1.1193573068094873,11
199704,02115,147600.0,1.1293037490436113,11
199705,02115,149000.0,1.1400153022188217,11
199706,02115,150300.0,1.1499617444529457,11
199707,02115,151700.0,1.1606732976281562,11
199708,02115,153000.0,1.17061973986228,11
199709,02115,154400.0,1.1813312930374904,11
199710,02115,155800.0,1.1920428462127008,11
199711,02115,157200.0,1.2027543993879113,11
199712,02115,158900.0,1.215761285386381,11
199801,02115,160700.0,1.2295332823259373,11
199802,02115,162400.0,1.242540168324407,11
199803,02115,163900.0,1.254016832440704,11
199804,02115,165500.0,1.2662586074980873,11
199805,02115,167100.0,1.2785003825554706,11
199806,02115,168700.0,1.290742157612854,11
199807,02115,170400.0,1.3037490436113237,11
199808,02115,172100.0,1.3167559296097935,11
199809,02115,173900.0,1.3305279265493497,11
199810,02115,175800.0,1.3450650344299924,11
199811,02115,177700.0,1.359602142310635,11
199812,02115,180100.0,1.37796480489671,11
199901,02115,182700.0,1.397857689364958,11
199902,02115,185300.0,1.417750573833206,11
199903,02115,187800.0,1.4368783473603672,11
199904,02115,190600.0,1.4583014537107881,11
199905,02115,193600.0,1.481254781943382,11
199906,02115,196800.0,1.5057383320581483,11
199907,02115,200200.0,1.5317521040550879,11
199908,02115,203600.0,1.5577658760520277,11
