0,1,2,3
02119,2001,118414.49561642668,1.6135207334029262
02119,2002,125134.86419296154,1.7050927489564367
02119,2003,132049.05642734672,1.799305813554977
02119,2004,138549.8418077428,1.8878857795470514
02119,2005,132757.20081093974,1.8089550177273392
02119,2006,131709.17551262307,1.794674582387376
02119,2007,132107.40440776435,1.8001008655092665
02119,2008,128449.98209243799,1.7502646802865938
02119,2009,110586.03845741083,1.5068498577565463
02119,2010,104369.04795171508,1.422136892269594
02119,2011,104947.0558741577,1.4300128517294335
02119,2012,118036.92861110184,1.6083759900320314
02119,2013,126084.24138530847,1.7180290011922577
02119,2014,132616.2891885515,1.8070349502295444
02119,2015,147298.47983221247,2.007095077091539
02119,2016,162679.30956963898,2.216674888660109
02120,1996,87222.22,1.0
02120,1997,101879.86738753172,1.1680494647755093
02120,1998,113125.39695042635,1.2969791063610436
02120,1999,121207.6104309772,1.389641428881049
02120,2000,126434.94446876849,1.4495726486756297
02120,2001,130008.45644258897,1.4905428506931946
02120,2002,134453.9429094787,1.5415102127586147
02120,2003,138937.95921266277,1.5929193181813392
02120,2004,138105.2891604654,1.5833727823078272
02120,2005,134803.15406264906,1.5455139076103435
02120,2006,131396.2140137197,1.506453447455473
02120,2007,130251.27394687754,1.4933267457177488
02120,2008,130911.04549881331,1.5008910057415794
02120,2009,132675.62432792093,1.5211218463359557
02120,2010,142912.71291457285,1.6384897439502555
02120,2011,146478.31785282135,1.6793692920544943
02120,2012,146783.85332089177,1.6828722465547399
02120,2013,154035.09048586275,1.7660074518381066
02120,2014,168903.275131309,1.936470719632096
02120,2015,170543.48017092008,1.9552756186545135
02120,2016,186474.34373133635,2.137922466675766
02121,1996,69477.78,1.0
02121,1997,85510.0313732034,1.230753650637706
02121,1998,95237.22153283918,1.3707579823770877
02121,1999,102056.30991210577,1.468905740973672
02121,2000,109301.14986657293,1.5731813806741224
02121,2001,116941.72091249893,1.6831528139284089
02121,2002,123481.40505238065,1.777279081922028
02121,2003,131925.0942999239,1.8988098684201467
02121,2004,139157.13395905652,2.002901272306866
02121,2005,129671.85917895858,1.8663788506045902
02121,2006,129966.05898268698,1.8706132951094145
02121,2007,137111.39052481248,1.973456701190114
02121,2008,125258.97434118994,1.8028637981983584
02121,2009,105033.302174263,1.5117538610799452
02121,2010,98273.78578217173,1.4144635275072366
02121,2011,93801.35511484109,1.3500914265660344
02121,2012,99169.73095722108,1.4273589478135467
02121,2013,118509.91659734,1.705723996900016
02121,2014,119912.64341813704,1.72591357147763
02121,2015,136446.998715652,1.9638940495170112
02121,2016,143238.8247621689,2.0616494188813874
02122,1996,81922.22,1.0
02122,1997,97620.41116005875,1.191623117147689
02122,1998,105654.55103132161,1.2896934559551927
02122,1999,108831.26043651674,1.3284705960912282
02122,2000,113058.12498362125,1.3800666654739246
02122,2001,121260.38737894407,1.4801892255720617
02122,2002,126553.51935010351,1.5448009020031868
02122,2003,135006.50331217566,1.6479839451637865
02122,2004,135267.29174615454,1.6511673114590222
02122,2005,136043.12609504923,1.6606376889572723
02122,2006,138092.12179476407,1.6856491656935575
02122,2007,138573.56817704893,1.6915260374663788
02122,2008,129722.39595609295,1.5834824295056085
02122,2009,122771.08649080821,1.4986298771054813
02122,2010,124754.72492462312,1.522843557274487
02122,2011,125619.62545264816,1.5334011389418911
02122,2012,129133.75190677728,1.5762970279220616
02122,2013,140558.86221787654,1.7157599271342565
02122,2014,144815.94665982766,1.7677248817210722
02122,2015,150638.28042054566,1.8387963658766286
02122,2016,157993.11561503258,1.92857463597828
02124,1996,91888.89,1.0
02124,1997,114562.8009055311,1.24675356188905
02124,1998,121497.90432143373,1.322226270460267
02124,1999,123993.9160868602,1.3493896388002968
02124,2000,126709.08518240362,1.3789380324694707
02124,2001,131957.39285450568,1.4360538347400398
02124,2002,139526.84436233612,1.5184299686538396
02124,2003,148505.38192099374,1.6161407752449044
02124,2004,148079.95937719502,1.6115110257311305
02124,2005,149059.18381861888,1.62216763983784
02124,2006,151120.0218414298,1.6445951392102987
02124,2007,152956.70209264368,1.6645831949068455
02124,2008,141030.52224302315,1.5347940566375669
02124,2009,126219.05474506604,1.3736051740865085
02124,2010,128451.91882783482,1.3979047829159197
02124,2011,128216.68420532631,1.395344793100954
02124,2012,133655.64268670641,1.4545353925453492
02124,2013,149131.57957042684,1.622955501698049
02124,2014,150779.7818003693,1.6408924060391772
02124,2015,160600.4216234472,1.747767566062091
02124,2016,168490.18388757916,1.8336295485512901
02125,1996,80644.44,1.0
02125,1997,91001.34649579496,1.12842678919706
02125,1998,96943.93057832468,1.2021154908921765
02125,1999,103633.05357670435,1.2850613579399193
02125,2000,110646.92719036131,1.3720341686340845
02125,2001,118979.24866518984,1.475355879031336
02125,2002,122781.86299102943,1.5225087184067423
02125,2003,131584.19114444352,1.6316585637452938
02125,2004,134187.6607698024,1.6639418758416873
02125,2005,135167.8512472758,1.6760963464719427
02125,2006,130788.48859302813,1.6217917638590846
02125,2007,133633.98039579528,1.6570761777971956
02125,2008,133719.13126687944,1.6581320580424321
02125,2009,125716.92308839785,1.5589037891316233
02125,2010,125504.38627485253,1.5562683090719276
02125,2011,121910.16252594888,1.5116995359624157
02125,2012,127869.01122849112,1.585589920749541
02125,2013,142222.85445941417,1.763579168748821
02125,2014,150863.7798502257,1.8707276019304702
02125,2015,159363.7437921549,1.9761280975124251
02125,2016,171766.91406462347,2.1299287844843793
02126,1996,97444.44,1.0
02126,1997,114076.98906465537,1.1706875124394513
02126,1998,117496.81539033304,1.2057826530721818
02126,1999,118522.11480722358,1.2163045403844854
02126,2000,120241.85216759081,1.2339529291521487
02126,2001,123115.19625259152,1.2634399279485984
02126,2002,125413.70703970893,1.287027839040472
02126,2003,136874.83279587593,1.4046448704089831
02126,2004,140355.84294076328,1.440367895189949
02126,2005,138198.4897056485,1.4182285793386313
02126,2006,142651.88781184374,1.4639305004148389
02126,2007,142479.01993937744,1.4621564856791978
02126,2008,128445.98934548652,1.318145902890781
02126,2009,110083.90680074264,1.1297094713740736
02126,2010,103568.26906816692,1.0628443148543614
02126,2011,111785.9732884848,1.147176517084862
02126,2012,115243.23502071737,1.1826558295241614
02126,2013,124685.64657130197,1.2795562945541272
02126,2014,126460.46101969635,1.297769898618088
02126,2015,129984.96500249625,1.3339392683922884
02126,2016,141955.5309018629,1.4567843060298042
02127,1996,117711.11,1.0
02127,1997,134740.97806256398,1.1446751123370087
02127,1998,145754.01337724278,1.2382349752478146
02127,1999,155910.3611714307,1.324516956567912
02127,2000,176820.76029465813,1.502158634768274
02127,2001,177774.00712703413,1.510256823905867
02127,2002,172459.13217364028,1.4651049690521165
02127,2003,174666.3826034132,1.4838563887759888
02127,2004,169843.22987183533,1.4428818985041882
02127,2005,169602.59640735923,1.440837627029082
02127,2006,163627.53763218067,1.390077263158768
02127,2007,165737.50290968793,1.4080022090496633
02127,2008,171329.13147352482,1.4555051895570845
02127,2009,179562.13037099838,1.5254476010887874
02127,2010,185869.1610225038,1.5790281904783992
02127,2011,187832.11776068204,1.5957042437258644
02127,2012,193050.93400317698,1.640040043825744
02127,2013,212738.19516514143,1.807290706587861
02127,2014,224069.73245383668,1.9035563631490406
02127,2015,232633.20107779506,1.9763062388740966
02127,2016,246432.35112836867,2.0935351907595523
02128,1996,56111.11,1.0
02128,1997,72775.05272104303,1.2969811632855424
02128,1998,84924.55557161439,1.5135069609497012
02128,1999,95756.53427321074,1.7065521297513226
02128,2000,102291.87212572506,1.8230234997262584
02128,2001,108470.49217574052,1.933137522600079
02128,2002,112694.75704535474,2.008421452460212
02128,2003,120883.37258513209,2.15435717784111
02128,2004,123708.90108619301,2.204713132322512
02128,2005,128880.46841450525,2.2968796805927605
02128,2006,125075.13789257545,2.2290619075718774
02128,2007,128864.85757198927,2.296601467552313
02128,2008,121174.48635015139,2.1595453440531007
02128,2009,110845.47000139512,1.975463860925138
02128,2010,113117.93325649988,2.015963206867586
02128,2011,111422.38363472874,1.9857454902376506
02128,2012,118911.85678674973,2.1192212520256635
02128,2013,131922.956987586,2.3511022502956362
02128,2014,141492.04205785802,2.521640403439854
02128,2015,146344.25469149218,2.6081154817912564
02128,2016,154089.16007950815,2.7461435013406104
02129,1996,167277.78,1.0
02129,1997,187849.67849196814,1.1229804609552334
02129,1998,207283.8640947288,1.2391595829089124
02129,1999,221665.5796199867,1.3251346330635587
02129,2000,235468.18346942365,1.4076477071217925
02129,2001,244995.70474567608,1.4646039943002356
02129,2002,232663.7775509692,1.3908827433683613
02129,2003,221277.14087363315,1.3228125150491186
02129,2004,210265.8399906345,1.256986074245094
02129,2005,203833.10729284558,1.2185306816771815
02129,2006,194348.638481497,1.1618317655907258
02129,2007,192715.82209614114,1.1520706581360725
02129,2008,196741.50912513296,1.1761365384280742
02129,2009,206982.68166042434,1.2373590901339337
02129,2010,214735.38201988203,1.2837053553668756
02129,2011,216434.3689534974,1.2938620356720265
02129,2012,224708.4955776985,1.3433254289822503
02129,2013,240697.46869820755,1.4389087940921237
02129,2014,254580.8767962659,1.5219049224365955
02129,2015,269718.3244740732,1.6123978000788461
02129,2016,269203.63213701284,1.6093209279619376
02130,1996,111933.33,1.0
02130,1997,133647.92527699907,1.1939957944340533
02130,1998,145721.8146614911,1.3018625878591399
02130,1999,154290.41547012335,1.378413520531582
02130,2000,163699.39197999393,1.4624722768454572
02130,2001,175348.90900712847,1.5665477745290743
02130,2002,177483.11411203814,1.5856145270764135
02130,2003,176928.73769430784,1.5806617894268655
02130,2004,169466.15170462063,1.5139918709165592
02130,2005,166765.24837952352,1.4898622990982535
02130,2006,158594.69065192027,1.4168674393223204
02130,2007,158169.02547215635,1.4130645936483472
02130,2008,164847.39821282428,1.472728437658598
02130,2009,170515.40173962503,1.523365754772283
02130,2010,176549.50699257155,1.5772737842479227
02130,2011,176106.40856229392,1.5733151918404815
02130,2012,183794.92029193186,1.6420035059435099
02130,2013,194202.59007854614,1.7349844776220464
02130,2014,207558.19122281493,1.8543019422616565
02130,2015,213281.4529167034,1.905432929733292
02130,2016,220932.26450053157,1.9737844349000568
02131,1996,123166.67,1.0
02131,1997,140310.36088639701,1.1391909912510991
02131,1998,143588.42835463423,1.165805882018522
02131,1999,147306.66962109462,1.1959945788994264
02131,2000,158615.32222879148,1.2878104297923414
02131,2001,162498.10954105252,1.3193350891199098
02131,2002,159921.18599711434,1.2984128416974685
02131,2003,166555.54167754826,1.3522777036802915
02131,2004,163305.91156026997,1.325893698029426
02131,2005,160525.27148709696,1.3033174598866477
02131,2006,154580.78790050864,1.2550537243599154
02131,2007,156350.77148311507,1.2694243619894494
02131,2008,158297.85845609294,1.2852329161460072
02131,2009,157991.40758845687,1.2827448171526994
02131,2010,161969.44647039543,1.3150428315582083
02131,2011,160640.93571230336,1.3042565469400396
02131,2012,161475.66390286706,1.311033771578521
02131,2013,168459.16008945834,1.367733333128665
02131,2014,174287.1228990562,1.4150510271898737
02131,2015,180379.66325218056,1.464516847392079
02131,2016,192090.5605362178,1.5595985548380726
02132,1996,163677.78,1.0
02132,1997,186331.54273127756,1.1384046309234983
02132,1998,189798.20804616684,1.159584447236313
02132,1999,200894.333399808,1.227376943894327
02132,2000,203773.77495246165,1.244969078591252
02132,2001,195901.3326730283,1.196871882506155
02132,2002,197500.77925224265,1.2066438049944388
02132,2003,195018.73928964787,1.191479621055759
02132,2004,186978.38150621482,1.1423565343213649
02132,2005,181535.49839776265,1.109102887378865
02132,2006,172536.00018852955,1.0541198700796746
02132,2007,173794.6326691408,1.0618095667545149
02132,2008,178333.3880687863,1.0895393868904277
02132,2009,178352.83222760004,1.089658182238298
02132,2010,186601.78631854928,1.1400557016263861
02132,2011,194203.56412340005,1.1864992555703044
02132,2012,191695.23056286864,1.1711744291917243
02132,2013,202787.94407986425,1.2389460810127328
02132,2014,207362.1987064013,1.2668927859749888
02132,2015,205662.8927236596,1.2565107659919361
02132,2016,209332.13830906485,1.2789282595906717
02134,1996,99733.33,1.0
02134,1997,111942.92862768656,1.1224224502248803
02134,1998,118527.2717052423,1.1884419351609166
02134,1999,122467.56555875619,1.2279502304671486
02134,2000,126752.69411642513,1.2709160931097472
02134,2001,134648.2528158814,1.3500827939454283
02134,2002,140500.33247600525,1.4087600652259906
02134,2003,141851.13251768495,1.4223041837436385
02134,2004,136616.82937505725,1.369821195933769
02134,2005,137501.9188452293,1.3786957564259539
02134,2006,133168.4482682346,1.3352451810065362
02134,2007,141100.17885885827,1.4147745679288786
02134,2008,141752.48986926096,1.4213151197223732
02134,2009,137060.90715596525,1.374273847629125
02134,2010,137677.86050360498,1.3804598773910886
02134,2011,142301.38863578334,1.4268187840091506
02134,2012,146471.99664855975,1.468636379117791
02134,2013,149047.32597750574,1.494458532343257
02134,2014,162079.4664515798,1.6251283944051582
02134,2015,172009.17505898018,1.724690984036933
02134,2016,180872.54056765127,1.8135616304765043
02135,1996,94033.33,1.0
02135,1997,110312.01886708496,1.17311615856936
02135,1998,115419.78569157392,1.2274348434919184
02135,1999,115390.22453652413,1.2271204745862359
02135,2000,121793.24188012337,1.2952135363080661
02135,2001,132621.80354860696,1.4103701692645252
02135,2002,133646.77899253496,1.4212702984413608
02135,2003,132823.83676889708,1.4125186970289905
02135,2004,128841.11377948345,1.3701643213048336
02135,2005,123650.70300431192,1.3149667570457402
02135,2006,119769.35927948105,1.2736905018622764
02135,2007,119481.91379260094,1.2706336550306252
02135,2008,123416.16805589655,1.3124725887714126
02135,2009,126629.1290080596,1.3466409092186737
02135,2010,132042.62333624644,1.4042108615769158
02135,2011,127857.42254637492,1.3597032301884333
02135,2012,133179.19830150742,1.4162977988922376
02135,2013,143023.25432436226,1.5209846798402467
02135,2014,151355.7652851867,1.6095969938019499
02135,2015,156806.41184987224,1.6675620426275688
02135,2016,165184.6184976656,1.7566603086125483
02136,1996,115355.56,1.0
02136,1997,129405.81742757976,1.121799568461024
02136,1998,130764.01460987344,1.1335735755595433
02136,1999,134267.93855528472,1.1639485652471777
02136,2000,141244.7728527828,1.2244296924464049
02136,2001,144780.50524267982,1.255080424755251
02136,2002,146395.07746690922,1.2690769085331406
02136,2003,149736.17867354004,1.2980404123870584
02136,2004,149385.83114126616,1.2950033023225422
02136,2005,148617.89978393647,1.2883462208838177
02136,2006,148216.03919548274,1.2848625518829153
02136,2007,147767.1045962383,1.2809708053624662
02136,2008,141744.51315062607,1.2287618659267578
02136,2009,133696.62827829708,1.1589959623818487
02136,2010,133763.43816801396,1.1595751272675021
02136,2011,132696.6063875845,1.1503269230159734
02136,2012,134387.6375467946,1.1649862178016785
02136,2013,141704.70088702094,1.2284167394013858
02136,2014,148759.83791546983,1.2895766611983839
02136,2015,152031.45282076884,1.3179377987568943
02136,2016,158404.0610160403,1.3731809807523825
02151,1996,109177.78,1.0
02151,1997,123862.45717082723,1.1345024342025203
02151,1998,126529.45842297607,1.1589304932100293
02151,1999,129940.90017172614,1.1901771603317648
02151,2000,132229.27854141034,1.2111372711682757
02151,2001,132394.79508960267,1.2126532989551781
02151,2002,138528.89380089077,1.2688377964901902
02151,2003,144259.58896092832,1.3213273704679498
02151,2004,142681.80886158417,1.3068758941753915
02151,2005,139544.2214744699,1.2781375612736392
02151,2006,140166.39740071862,1.2838363025948927
02151,2007,142107.79301383437,1.3016182689722613
02151,2008,127404.9266480481,1.1669492331502629
02151,2009,114000.53004045889,1.0441733660499315
02151,2010,114770.59918614812,1.0512267165182156
02151,2011,112971.96289672628,1.0347523360222775
02151,2012,116239.43735017383,1.0646803530001603
02151,2013,125161.67334723465,1.1464024396469195
02151,2014,129920.36581657776,1.1899890785155895
02151,2015,134549.99382886456,1.2323935678932523
02151,2016,141036.3172911755,1.2918042232693825
02152,1996,145988.89,1.0
02152,1997,160835.54377475195,1.10169714815115
02152,1998,160703.76374992257,1.1007944765517605
02152,1999,158120.68190966838,1.0831007887632296
02152,2000,158908.15933909654,1.0884948802549053
02152,2001,166047.16538013687,1.1373959030727396
02152,2002,165556.65917571043,1.1340360158619633
02152,2003,170181.50939036434,1.1657154828039609
02152,2004,167584.73843107713,1.147928026790786
02152,2005,166743.36470307634,1.1421647544760174
02152,2006,160563.43151896962,1.0998332237403108
02152,2007,155642.41062351843,1.0661250361141756
02152,2008,157061.34421392911,1.0758444989473452
02152,2009,148681.05880168703,1.018440915618216
02152,2010,152752.01813633382,1.046326320696964
02152,2011,149425.97751357112,1.0235434868610283
02152,2012,144791.44866197885,0.9917977228402712
02152,2013,156954.4482870015,1.0751122793453767
02152,2014,158887.55375666803,1.0883537353881383
02152,2015,158703.4167366597,1.0870924269419384
02152,2016,163573.28840382746,1.1204502507268015
02186,1996,189577.78,1.0
02186,1997,207897.73327103638,1.0966355512288222
02186,1998,222289.96221997397,1.1725528288176703
02186,1999,232738.7803696728,1.227669088485332
02186,2000,235979.0789568719,1.2447612740104452
02186,2001,231281.16711397006,1.2199803537839196
02186,2002,227404.98086694686,1.1995339372944807
02186,2003,231371.41479862374,1.2204563994716244
02186,2004,230627.97369723005,1.21653483703222
02186,2005,222078.92641493547,1.1714396403151017
02186,2006,209287.05595501422,1.1039640613737234
02186,2007,206269.37794174795,1.0880461726144697
02186,2008,212608.79081348717,1.1214858134401995
02186,2009,225913.02808619782,1.1916640657264677
02186,2010,229417.66823792877,1.2101506212274917
